,text_id,doc,topic,x,y
2233,728493,"me sorprende la cantidad de personas que defienden a Pique, pero pues claro si deben ser igualitos a él 🫢 Y las mujeres que lo defienden, ahí ni cómo ayudarlas, por algo las cuernean https://t.co/w7kpmgOmDk",0,3.7717662,2.98114
2234,655688,"Flowers de Miley Cyrus está mejor que la de Shakira, pero no están listos para esta conversación.",5,15.382028,4.23279
2235,753418,"Lo que nos ha engañado la Lluvia…
Ni Piqué se animó a tanto",0,3.4287796,3.875562
2236,506001,"RT @clarachiamarti: Los que defienden a Shakira, ¿sí ubican que Piqué también tenía novia cuando Shakira se metió con él y ella cambió a su…",1,6.1915264,1.9334987
2237,556801,"Tonino Mebarak, hermano de Shakira, no se aguanta las ganas y destapa lo que está viviendo la colombiana tras despedazar a Piqué y Clara Chía, confesando lo que muchos sospechaban.
https://t.co/INHrENghyn https://t.co/nznqYbvkK7",-1,9.999095,-1.9756641
2238,610792,"Espera Shakira, Babo, Jorge Salinas, y Karely, le toca a Ángela Aguilar😳 https://t.co/l216frgCGw",-1,8.835997,4.664059
2239,604512,Not only was this man cheating on Shakira he was also letting his mistress eat her jam?!?!?  J A I L.,19,10.925906,1.3114159
2240,595027,"Que le dijo un Ferrari aun Twingo?
- Hacemos un Pique...

🤣🤣🤣🤣🤣",18,5.520289,4.8397346
2241,657193,"🇩🇰 Denmark Certification (@IFPI_org):

“Whenever, Wherever” by @shakira is certified PLATINUM (90,000 units).",-1,7.831014,11.501996
2242,747509,A Piqué no le importa nada y publica foto con Clara Chía #Futbol https://t.co/rH5YMbAd0X,0,3.854035,1.5841569
2243,605692,"genuinamente yo quisiera saber de dónde sacan tanta info “verídica”, la mismísima shakira les cuenta o q https://t.co/FUDLLarrB5",-1,11.003474,3.6739933
2244,583905,Piqué y la Shaki mientras los fans se pelean: https://t.co/m9eXdvJI7L,-1,5.5332303,2.9340036
2245,713717,"Si pique le pide que vuelvan a salir a burlarse y decir ojalá le shakira no le dé ni la hora por bruto, si coge y sube una foto con la nueva es cule ardido y cachon, a la final ante el ojo de una mujer nunca haremos nada bueno según ellas 🙄",1,6.428453,2.0155911
2246,633636,eu nesse pique com minha chave e (quase) uma peça de roupa na casa do gustavo hj https://t.co/IU1qQbMWZ4,10,4.574408,9.391285
2247,587210,"Shakira tiene un altavoz muy grande para hacerse oír, y en lugar de usarlo inteligentemente lo utiliza para fomentar la rivalidad entre mujeres. Qué pena.",2,11.730825,3.1720052
2248,724542,"ジェラート ピケ
 gelato pique
 と
 SNOOPY(スヌーピー)
 がコラボしてる！

 パーカーがかわいい！

 ピンク
 と
 オフホワイト
 どっちもいいなー

 買おうかな❤
 https://t.co/nJUGKicjBr",-1,-5.1050677,20.63163
2249,496668,"RT @Guarromantico_: Al menos Shakira si nos contó el chisme de porqué terminaron, no como otros que nomás borraron sus fotos.",-1,10.997636,-1.2325139
2250,699614,"Female Artists with the most monthly listeners (Spotify):

1. Taylor Swift — 79.1M
2. Shakira — 70.4M ⬆️
3. Rihanna — 70.1M
4. SZA — 65.7M
5. Dua Lipa — 64.2M
6. Lady Gaga — 60.4M
7. Miley Cyrus — 59.5M ⬆️
8. Ariana Grande — 58.2M
9. Bebe Rexha — 53.9M
10. Selena Gomez — 53.5M https://t.co/lXokVIwSVZ",-1,11.68196,-5.675606
2251,701173,"欲しい❤
  GELATO PIQUE
ジェラートピケ

 福袋 2023 
レディース

 今年も中身がリニューアル！
 もこもこふわふわな
カットソー など
計5点セットで
 トートバッグもかわいい！
 https://t.co/nEy397rXpx",-1,19.774128,-11.005766
2252,567105,"Tal vez ustedes no lo sepan, pero antes de Pique. Lewandowski cambió un Patek Philippe por un Casio. https://t.co/O1XoSh6kAk",-1,5.826629,5.171866
2253,530770,El vato dándole un mamadon de culo a Clara Chia y Shakira aki dando lastima,-1,10.57721,3.4409788
2254,527615,A amante do Pique era amiga da Shakira?,1,6.2526207,1.8630487
2255,605360,Como que ya sacaron la versión de shakira en cumbia y cuarteto ? JAJA basta,-1,11.609571,5.441908
2256,714582,"We really went from having Pique, Semedo and Lenglet to having Balde, Araujo, Kounde and Christensen 🥹 https://t.co/Jx9NVDCYUZ",0,2.7086256,3.774687
2257,744851,Super Bowl told us Shakira was the star. https://t.co/Y1LO6Em245,4,11.675603,4.4763136
2258,692473,Shakira la rompió con un baile a su nuevo tema musical https://t.co/qcAp21ZSeb,-1,11.818998,4.3187237
2259,659355,Cmo que Pique le puso los cuernos a Clara Chiaa?????,0,4.401749,2.1834676
2260,745637,"“Y este logro no es mío sino de todas. Hemos de levantarnos 70 veces 7”, sentenció 'Shak' en su instagram. https://t.co/43RPuGwYkY",-1,3.88082,8.9183855
2261,513306,Así quedó Piqué 🤡 https://t.co/Ft8FPulqCw,0,3.142895,4.089888
2262,760939,"One Earth Men's Tankerton Pique Half Zip Pullover, Grey GBP49.00 https://t.co/Oa00KKkGio https://t.co/kgIqyL37vm",27,3.8786347,-3.2609994
2263,523696,apenas um álbum da Shakira poderia me fazer feliz. Faça sua parte mami shaki @shakira,-1,11.715298,5.131807
2264,679184,Okay but they played Shakira’s song at the club this weekend and I was the happiest person. 😂😂,-1,12.1124115,6.3413596
2265,660455,Alomejor hasta va #Shakira 😂😂 https://t.co/ZVEAeCk1NT,7,10.344158,4.7678056
2266,542032,"Menos mal que @shakira es colombiana, que si fuera venezolana https://t.co/GBJdN7uN0K",-1,10.680111,3.7686963
2267,519379,Shakira: a maior prova de que falando vence muito tb!,4,12.764673,4.2233
2268,515068,agora que ouvi a música da shakira e pqp destroçou o nojento do pique diva,1,7.39096,2.8088958
2269,655566,"Vo falar baixinho pra não zikar. Mas o pai ta varrendo a KTO nas apostas esportivas do dia de hj, to cogitando até tentar a sorte no aviãozinho. Se continuar nesse pique, a noite hj vai se tudo cmg. Só não explanem, ok?! 👍🏿",3,4.931699,7.409057
2270,710134,"posso falar? eu aguentaria o mundo todo me odiando pelo piqué ! 

eh isso falei tô leve irmão https://t.co/d5W6xW3H2F",0,3.5484793,3.2707596
2271,752052,"Mira pue si tengo una suegra como la de Shakira y me agarra asi la cara, NI MI MAMÁ me agarra así.",34,9.889969,1.8944052
2272,517705,apenas pregando a palavra de Shakira e Miley Cyrus hoje,5,14.921639,4.13269
2273,636530,"Piqué anuncia una nueva carta para la Kings League: ¡Jugará él! https://t.co/H4EmiTG4MT

20/01/2023 Act. a las 22:00 CET Gerard Piqué debutará como jugador esta Jornada en le Kings League El equipo que tenga la carta podrá contar con el exazulgrana Gerard Piqué ha anunciado dur… https://t.co/u9QoxlaOrC",0,2.1366305,4.0021615
2274,583987,che medio q es una poronga la session de Shakira pero no importa la amamos y la voy a seguir escuchando hasta q me guste a ti te quede grande y por eso estás con una igualita que tuUuUu,17,12.117961,6.3174424
2275,672420,parece que foi ontem que tavam brincando de pique pega lá fora https://t.co/umVcsVQk54,10,4.616533,9.528789
2276,735290,mi mayor miedo es que me pique un alacrán cuando esté dormida,8,3.7260542,7.917636
2277,748100,Ahuevos que te da risa y admiras todo lo que hace Pique si sos el más infiel de Guate,0,4.171787,2.5597794
2278,586480,"Cuando empecé a escuchar al Biza lo último que se me ocurrió fue que mi mamá disfrutara alguna de sus canciones. Pero el hombre se volvió loco y le hizo session a la Queen Shakira y aquí estoy escuchando a bizarrap con mi mamá.
Te amo Gonzalo.",16,12.935198,7.23414
2279,759751,"""He sido futbolista durante más de la mitad de mi vida. Tengo 31 años ahora y creía que con 30 estaría retirado. - @3gerardpique"" 
Autor: Gerard Piqué 
#futbol #deporte #soccer #goal https://t.co/SrzjpdWhtN",0,2.8051355,3.7409756
2280,505543,"RT @EstebanH_: No puedo con lo de la bruja de la casa de Shakira en Barcelona, apuntando a la casa de la suegra 😂",35,9.288617,1.0744315
2281,534716,Mi Reyna Azra apliqué la de Shakira 🤭  #SegundaListaSDM https://t.co/GT714cuzqP,7,10.67126,4.9692597
2282,561828,"Shakira se enteró porq le comía la mermelada, a mi la muy hdp ME USABA UN SHORT Q ME OLVIDE EN LA CASA DE EL",19,10.880271,1.1627971
2283,506379,"RT @Casio0ficia: ⌚️¡SORTEAMOS El reloj Casio que Shakira no conoce: cuesta 10 veces más que un Rolex! 🔥 

¿Cómo participar?

1. Seguir a @C…",21,27.65451,-5.425414
2284,753247,"即完売注意⚠️
 
 わ、今年の柄は絶対争奪戦なるやつ…買えるかな。待機しとかなきゃだ(&gt;_&lt;) 
 
 https://t.co/umeYovGrRF
 ジェラートピケ2022年福袋中身ネタバレ！購入方法やおすすめの通販サイトも！",-1,-9.136567,3.4184153
2285,675365,Estoy aquí de Shakira debería ser una pintura.,-1,11.868701,5.0299935
2286,586598,Shakira a mí no me importaría ser padrastro eh..,-1,12.65276,4.250287
2287,651037,"#Verano Y para colmo del calor agobiante... a la panelista se le ocurrió echar más leña al fuego y hacer explotar Instagram. No te pierdas el video. #CinthiaFernandez #Instagram #Video #ShakiraPique #Bizarrap #session53 #RedesSociales
https://t.co/p9iGzhjvEs",29,9.2922325,4.5022764
2288,573741,"Shakira esta totalmente desquiciada, el flow que acaba de tirar",2,11.512623,1.5144161
2289,634502,"Did Milan Pique reunite 10 years ago?
https://t.co/tOu32htbUK",1,6.524696,1.573139
2290,655269,La sanación se siente como “Día de enero” de Shakira.,-1,11.078135,7.7873926
2291,499384,"RT @lesblinkot4: Omg esto está fuerte, te amo Shakira",-1,10.318398,5.0994525
2292,736010,"Me avente este lipsync de @shakira con @bizarrap en modo Drag! y la verdad me gusto como quedo!! jejeje espero les guste! :3 

#Dragqueen #Draga #Shakira #Streamer #LaMuñecaGamer #Bzrp #Lipsync https://t.co/3De0qdaheo",7,10.548039,5.1706567
2293,511310,te amo shakira,-1,-1.4956853,13.549618
2294,542508,ando escuchando muxo shakira últimamente,-1,13.265777,5.9170947
2295,525475,"Shakira lança musica

Latinos: https://t.co/4iOxelbaUU",-1,11.486779,4.810012
2296,639674,Estou totalmente obcecado na vingança da Shakira https://t.co/7jvmdrVgbK,-1,14.015497,6.049084
2297,567962,"De la relacion+falsa de redes si las Calle y Poche
La PIQUE COLOMBIANA digo @danielaacallee q buena NOVIA ay q premiarla como cuando queria grabar contenido paraTIKTOK pq SE SENTIA MUY BIEN CON SU CUERPO mientras q a @Pochosaurus se la cargaba la chingada 
Q novia tan CONSIDERADA https://t.co/Dj7qWH3YGX",12,8.732043,4.5005865
2298,739373,O presentinho que ganhei no sorteio do @Shakira_Brasil 🥰 https://t.co/KofZnaV6N0,-1,12.540641,7.04669
2299,535970,That new Shakira song is type fire 😂,11,12.847303,5.3209486
2300,507258,"RT @CasioTeam: Recuerda Shakira, antes de ser un triste Rolex fuiste un magnífico CASIO https://t.co/5O0N8B9jwy",-1,11.053093,19.40767
2301,530943,"Maaan, Araujo and Christensen were such big injury loses in the UCL, ended up playing with Pique and Eric in crucial games. Man we would still be in the UCL if not for those injuries. https://t.co/OXJ0Ch7vDN",0,2.700526,3.7676485
2302,752495,"La canción de @Shakira es el anhelo de muchos que terminaron una relación tóxica, decirle a todo el mundo que esa persona no es lo que creen. 
La venganza es dulce. 
🍭🍯🍦🍪🍮🧁🍬 https://t.co/XrjENKCsYV",2,12.026473,2.7450867
2303,714176,"Vamos mi reina @shakira otra sesión con el @bizarrap, termínalo al perro de tu ex.",2,12.147339,2.3366466
2304,501616,RT @shakirastuff_: Shakira joins Anitta as the only female artists to reach #1 on Spotify Global with a Spanish-language song. 🇨🇴🇧🇷 https:/…,13,13.164129,8.957502
2305,674552,"Después de una semana en que salió el tema de Shakira y Biza llegué a la conclusión de que la razón principal por la cual no me gustó la canción es porque sencillamente no la siento honesta, es decir, no veo que lo que ella realmente siente concuerde con lo que dice",14,11.4451275,6.506002
2306,706467,"De Shakira aprendí: el que se acuesta con pelao, sale cagao 😂😂😂",28,10.344834,2.2584498
2307,575458,Shakira te amoooo,-1,14.174695,-5.3278737
2308,505291,"RT @Casio0ficia: ⌚️¡SORTEAMOS El reloj Casio que Shakira no conoce: cuesta 10 veces más que un Rolex! 🔥 

¿Cómo participar?

1. Seguir a @C…",21,27.60883,-5.3810725
2309,621564,yo solo hago mí vida perdón que te sal -pique,-1,8.813752,0.49060696
2310,507835,"RT @NewsForShakira: According to @behzad_hudson, “Shakira: BZRP Music Sessions, Vol. 53” has now sold over 100K RIAA units (2.5 days). It b…",-1,7.801447,11.977324
2311,620264,Fucsovics frero tu t’es piqué ou quoi??? c’est quoi ça😭🤣 #AustralianOpen,8,3.665858,7.6658278
2312,515081,Anda sonando todo el día en mi cabeza la canción de shakira jajaja,23,13.4934,6.1710625
2313,584543,ahora necesito pique brzp🤣,0,3.6695216,4.61942
2314,675142,¿Habrá visto pique la sesión de Shakira ?,1,6.8219113,2.487586
2315,644122,Como se hace para que no te aparezca más la palabras Shakira y Pique... gran P...,1,6.445114,3.335066
2316,547699,gostei muito da música da shakira,11,13.05816,5.314867
2317,561603,Hoy llega al millón de videos en TikTok. Una locura total! @shakira @bizarrap https://t.co/z5js0rBsy3,13,14.565546,1.8452204
2318,682391,"El debate de si quevedo es el mejor artista español es la cosa más espantosa, tonta y deprimente desde... la sesión de shakira",17,12.06916,6.0542507
2319,535972,"#Entretenimiento | Shakira encabeza las búsquedas en Google de la última semana en #Colombia 

Amplia la información
▶️https://t.co/qYP9yGyzPS

#NoticieroVV #15Ene https://t.co/5nxKQw0OKd",13,14.313977,1.0387709
2320,610689,"¿Shakira? ¿Miley? El hit del momento es la canción de Movimiento Progresista ¿ya la conoces?😮‍💨

#MarceloEbrard #MarceloEsMiCarnal
#MovimientoProgresistaJalisco #MovimientoProgresista #ConMarcelosí #MovimientoProgresistaJuvenilJalisco https://t.co/ZrgHkV3Jql",5,15.33579,3.9294608
2321,709270,Bendiciones madre https://t.co/XiiMROJnmB,22,3.665401,6.7991486
2322,744754,Infieles los que le dan like a la foto de piqué y clara,-1,16.51972,-0.6355767
2323,582774,"Quién va a salir a defender a Piqué?

CLARAmente nadie.",0,3.6024723,3.0555184
2324,707247,"So i like tall guys and deep voices...Yunho and Mingi wld have my attention. But i like funny guys too, sweet guys, real genuine guys...whxh San wld pique my interest...they're all good candidates. https://t.co/MS8VSOmnNk",-1,4.7453847,5.8504715
2325,611897,"Hola, @LatinoMixDFW. ¿Puedes tocar el nuevo sencillo ""Shakira: Bzrp Music Sessions, Vol 53"" de .@shakira y @bizarrap? ¡Gracias!",-1,-1.2113847,-8.062378
2326,529345,"Alessandra Rosaldo y Eugenio Derbez encontraron la forma de unirse a la conversación con el tema de Shakira; crearon una nueva versión del tema de la colombiana. 🤣

https://t.co/HYMWt5NlKj",17,12.02974,5.807759
2327,649679,"Es coña verdad? No hay nadie por ahí con piqué, un Casio y un twigo por ahí tatuado?!!!!! https://t.co/TQ7XvLNPeP",-1,4.929555,5.438438
2328,547722,Bebi duas taças de vinho e já tô naquele pique pqp,-1,3.1102006,8.160667
2329,697626,"#Actualidad | El nombre del futbolista ha estado en boca de los medios, debido a su infidelidad hacia Shakira, sin embargo, ese ya no es su único problema, pues parece que en los negocios también ha tenido sinsabores, ¿qué pasó esta vez?😱 https://t.co/aY2UpfATYe",-1,5.521495,1.5660465
2330,755171,"En el aire: SHAKIRA, OZUNA - Monotonía, la escuchas en: https://t.co/7UW3Kraq8S",-1,-2.6668544,9.523784
2331,526760,"Hoy en prensa múltiples artículos sobre juicios perdidos x hacienda..
- ahora toca Shakira
- antes Jorge Lorenzo
- repiten con Sandro Rosell (ya absuelto anteriormente)
- Borja Thyssen..

Decían de la inquisición.. 🤣 a ellos no les cuesta nada..  si al ahogado contribuyente…",6,8.190885,4.3397655
2332,501485,RT @luixnttj: a meta é viver um romance pique leal do djonga,-1,-0.89801544,4.5447426
2333,669084,"realmente o Arthur aguiar q a Espanha merece,nossa senhora hein Piqué https://t.co/yHEY6FWVPW",0,3.1078913,3.5533867
2334,539355,como que sahkira y piqué han roto¿?,1,6.276948,1.9384565
2335,744499,"💸 #Glocal | Actualmente @3gerardpique es un hombre de negocios: son compañías e inversiones que lo tienen alejado del balonpié, es dueño de una firma de producción deportiva, además de equipos de fútbol, una inmobiliaria y restaurantes. https://t.co/2cnBuZ8epg https://t.co/Oz7zFcOBMu",0,2.3618128,3.9428587
2336,519153,Por lo menos tenemos un hit #1 a nivel mundial #Shakira #Colombia #MissUniverse2022,-1,10.226036,4.0023136
2337,632680,cmo es eso de que Piqué engañó a Clara XDD,0,4.393617,2.1693702
2338,690688,"Podré serle infiel a mi esposa, pero nunca al Barcelona

Frases que @3gerardpique nunca dijo.

@shakira",-1,8.796059,-16.679691
2339,748069,"En medio del escándalo, Gerard Piqué mostró por primera vez a Clara Chía Martí en redes https://t.co/nOkXnT79za",0,4.410553,1.1792389
2340,625999,Después de la canción de Shakira aún los locos se siguen😂 a mi me dejaron de seguir estando juntos 😂😂😂,-1,11.241309,3.9425945
2341,695697,on est bien d’accord que la souk pique clairement kenza alors que c’était censé d’apaiser les tensions … https://t.co/HFeKHdYnqv,12,8.2451315,4.4283867
2342,531743,"Señoras y señores, fue en este momento fue que @shakira decidió llamar a @bizarrap 🤣 https://t.co/Pf2Jrg5jNb",7,10.387908,5.299661
2343,575780,"La idea de Shakira haciendo un tema con Bizarrap sacandole el cuero a Piqué me parece INCREÍBLE en términos de contexto, más allá de si la canción es buena o no ella quería sacar un tema crudo sin censurar nada diciendo bien claro nombre y apellido de la gente que le hizo mal +",1,7.7736917,2.6704886
2344,535604,Piqué es un completo imbécil.,0,3.2365808,3.1843753
2345,577268,"Imagínate que shakira te diga poco cosa, la del temazo de pies descalzos",-1,12.455042,4.6970363
2346,509071,"RT @Casio0ficia: ⌚️¡SORTEAMOS El reloj Casio que Shakira no conoce: cuesta 10 veces más que un Rolex! 🔥 

¿Cómo participar?

1. Seguir a @C…",21,27.591978,-5.3652945
2347,636278,pique esta jugando a la oca,0,3.3408713,3.6554923
2348,682840,Shakira 2023-24 TOUR it’s cominggggg https://t.co/Lf4XE6w4n2,-1,10.849113,5.7261753
2349,733625,notisia: shakira y piqué revelan su relacion!😨❤️‍🔥,1,6.116361,1.3424381
2350,646830,En una charla muy profunda con matu me sale con la primicia que Shakira ya tiene novio 🤣,-1,10.872623,3.009034
2351,637351,Agora na Melody 94.1: SHAKIRA - ESTOY AQUI ( REMIX ),-1,9.135127,-3.2569706
2352,697585,0 recomendable que te pique un pez piedra,10,4.4037027,9.085232
2353,735756,Shakira no BBB. aff 🥰,4,11.925469,4.5804935
2354,635430,"SZA, Miley Cyrus and Shakira are facing off for the No. 1 spot on next week's #Hot100. #BillboardNews https://t.co/e4deLhr5E7",5,14.903647,3.441791
2355,628136,sei nem que e pique https://t.co/7t8FvdAPL9,8,3.51304,7.5070295
2356,638052,"Me cagan el reggaetón,  Gloria Trevi, Shakira, Maria Vicente, la ministra pasante, Gertz Manero, el peje, la Cheinbaun, Adán Augusto, el cuauh blanco, Florencia Serranía, los propagandistas de la 4T en Twitter,  las fodongas delfina, zopi, citla, la jornada y el peje otra vez.",-1,9.33809,4.707576
2357,661351,ca pique,8,3.4694948,7.678769
2358,678407,"Shaki cuando vio la mermelada 😂 
#Shakira https://t.co/rvMetiAzJ1",19,10.744489,1.2291957
2359,498807,"RT @shakira: Gracias al increíble @bizarrap , @SonyMusicLatin y a mi maravilloso equipo y grupo de mujeres guerreras que caminan a mi lado.…",-1,-7.837455,12.594628
2360,535152,Ustedes se imaginan que muchos años después la Shaki y el Piqué regresen como Jlo con el Ben? Asdfghjklñ lo veo venir rip 😂,1,6.1373043,2.9943035
2361,730279,Te = this song in Shakira’s biggest hits  https://t.co/RYkHYtKlQ4 https://t.co/Qzeup4lnEK,4,11.194289,4.8970847
2362,760917,"Alguien le ha enseñado ya a @shakira este temazo para su próxima sesión? Hey, hey a pelo pique. Hey, hey bicho malo pille 🎶  https://t.co/zTzJgQvbMw",-1,9.103624,7.092207
2363,596642,"Lo d ayer d Shakira fue lo más comentado …pues q se prepare,del 16 d febrero al 26 con el #CarnavalDeCádiz Piqué,Twingo,Ferrari,Rolex,Hacienda…🤪",20,7.0304513,5.527766
2364,610686,"Les boto un dato: todas las redes sociales son distintas, y llegan a audiencias distintas. Criticar aquí lo de la @Registraduria en @TikTokLatAM con la canción de @shakira tiene mucho de desconocimiento. Miren las cifras tras apenas 4 horas: +15 mil likes y +800 comentarios. https://t.co/KRltdAjZyh",-1,11.207772,3.757055
2365,579789,"Yo valgo por dos de 22
Cambiaste un Ferrari por un Twingo
Cambiaste un Rolex por un Casio.

Vas acelerado, dale despacio

@shakira , ¿que te hizo mi Twingo?",20,6.8699417,5.839063
2366,719724,"En caso fe ser cierto 1ue tipo de violencia es esa? Porque al final se castiga a los niños.

La madre de Piqué, devastada: Shakira no deja a sus hijos que la llamen ""Abuela"" https://t.co/LeuqOh4WSP vía @sport",1,7.7316623,1.3720906
2367,710119,piqué ni ha borrado las fotos con shakira y ya subiendo con clara🫢🫢,0,5.0896244,1.359465
2368,646693,¿Es la canción de Shakira y Bizarrap un acto feminista? https://t.co/TlT5h4QSaq,2,11.044863,3.001125
2369,609748,"#AlessandraRosaldo [@alexrosaldo] agradece apoyo a la parodia que realizó con @EugenioDerbez a la canción de @shakira y @bizarrap 

#SaleElSol🌞https://t.co/cAaQ286NYR https://t.co/mUCgLFIbw4",-1,9.576915,5.085703
2370,553681,Team Shakira por siempre 💖,-1,9.893683,4.343034
2371,614422,Gracias al cielo @shakira no olerá a cebolla y se depilará diariamente las axilas. 🙏🏻 https://t.co/2QDsS42K2W,-1,12.412272,3.8906512
2372,509837,F por Pique Y Anuel. https://t.co/2VnJjaJvv9,0,2.7918315,5.292197
2373,677591,esse gabriel tem muito pique de exclusividade,-1,4.5073204,5.6172805
2374,730328,"Shak, para que por fis subas una foto con Alejandro❤️‍🔥
#Shakira #Pique #AlejandroSanz",-1,10.285464,3.472762
2375,714171,"Clara Chía y Shakira son unas de tantas. El Piqué como un semental, cada vez más deseado por otras tantas. Hombres divinos 😍",1,6.834931,2.62913
2376,720604,Oh le réveil pique,-1,4.37095,8.23167
2377,526240,Porque son todas señoras en los twets de pique? Tanto les gusta?🕴,0,3.6583488,2.0824857
2378,730818,So this is the woman that eating jam up in Shakira's house and wore her clothes!!!! The nerve! The gall! The audacity! https://t.co/oEIkiraAIt,19,10.810828,1.0752274
2379,570017,"Shakira e Miley no meu fone em loop essa semana tá

VIVA A ERA DAS CORNAS
✨ representatividade ✨",5,14.649241,3.6578255
2380,566226,El video del Babo es una cortina de humo para que se les olvide la canción de la Shakira jajajajajaja,-1,10.286188,3.4322984
2381,677728,"A real é que eu tô tri carentona, tlgd... Me chama pra sair, me manda meme, reels, ""Bom dia"" , eu vou agir intensamente nesse pique, querer falar cntg o dia inteiro e todo dia, não pq eu quero alguma coisa, mas sim pq, pooorra, quem não gosta de atenção!?",-1,4.543313,6.753101
2382,627580,Tô me sentindo tão triste e irritada e sem pique de ir pra aula de dança,3,4.710478,7.443794
2383,616514,Que perro oso ! Shakira y Piqué exhibiéndonos 🤪🤣 https://t.co/5uEn17OXkc,1,6.7934875,3.1884334
2384,597648,No ar: Shakira part. Dizzee Rascal - Loca Loca,11,13.58668,4.9758673
2385,599202,"Mientras todo el mundo habla de Shakira, en esta comunidad estamos pendientes del rollo entre Slayer y Limp Bizkit. Por ahí dijo Kerry King que en los 90 pensó en renunciar a la música porque no entendía cómo Limp Bizkit era tan famosa #elchismemetalerodeldía",-1,12.898357,3.9824371
2386,658309,Deves ter uns 6 ou 7 anos. A Shakira já era lenda nos anos 2000. https://t.co/uFGXkZCcsH,-1,12.886057,3.7081723
2387,585121,"Ayñ! La canción de Shakira 

Diosa!! La amo https://t.co/rY33uCr1ya",-1,12.971331,4.3101835
2388,661077,"Sus millones obtenidos con el último álbum fiasco no son gratis, sus dueños le exigen más, pero si creen que esto la hace estremecer no se angustien, shakira, Rihanna, Gaga, beyonce y muchas otras figuras del espectáculo y deportes NO SON HUMANOS. https://t.co/6RFIX9TWNm",6,12.367566,1.8694321
2389,599702,"Claro, con Tamara no tenéis problema, pero con Shakira si ya que ella, a diferencia de vuestra amiga, no llora, factura https://t.co/a3A4M59GT6",-1,12.062309,3.413624
2390,600965,"Oye, la canción de Shakira muy guay, pero podemos por favor detener este delirio colectivo en el que nos retroalimentamos continuamente unos a otros el tenerla en la puta cabeza?

De verdad según se me va me la recuerda alguien y luego yo se la recuerdo a otros cuando me viene...",23,13.703639,6.209867
2391,526722,"Shakira le podría dedicar Man Up entera a Piqué, me encanta https://t.co/bqoSTMF4VJ",1,6.450667,2.6957042
2392,535400,o divo ou a diva que botou pra tocar a nova da shakira aqui no bar dos véio que fica perto de casa,17,11.826434,6.176154
2393,496969,"RT @CasioTeam: Si llegamos a 250.000 seguidores, le enviamos un CASIO a Shakira. Háganlo posible..",38,14.990112,24.336426
2394,596450,"🍳 Las fronteras entre el Ministerio de Economía y la CORFO 🌎 https://t.co/VXurUFJyNp 
👉#INoticiasCL #Nacional #ElMostrador #Chile  #Shakira #iHeartAwards #VibeFtJimin #taylor #LisaMariePresley #FAREWELLCONCEPTPHOTO #Clara #Casio #JiminXTaeyang #Twingo #PARKJIMI https://t.co/8ShPAT9YQV",12,8.358586,4.6306925
2395,651639,shakira ese era el hombre yo no sé qué te pasó ahí https://t.co/lfnebGrSFz,4,11.900198,4.5778046
2396,610244,¡En exclusiva! Natalia Lombardo nos confirma que hubo reencuentro entre Shakira y Piqué  | 📺 #Chismorreo https://t.co/uuSikdiNYs,37,6.1455836,1.4006681
2397,500638,"RT @shakirastuff_: “Shakira || BZRP Music Sessions #53” on Spotify

🌎 Worldwide: #1 (=)
🇲🇽 Mexico: #1 (=)
🇪🇸 Spain: #1 (=)
🇺🇸 US: #5 (+1) […",-1,15.951202,1.6645625
2398,683576,"Erika de la Vega compartió un post muy personal en el que opinó sobre la canción de Shakira dedicada a su ruptura con Gerard Piqué, al que la colombiana reaccionó en su cuenta de Instagram. #ObservadorLatino https://t.co/HNfjmbEtlP",-1,10.012865,3.766402
2399,673554,Shakira siempre será la REINA de la música latina. 😍😍 https://t.co/OYYii5qvN6,-1,12.795515,3.927082
2400,496521,"RT @SoylaSoraya_: Tu ex ya va por su tercera relación y tú sigues tirándole indirectas, ya pareces Shakira.

Ten piedad señor!",-1,3.035809,-3.4867978
2401,744398,samantha nos apodó “shakira y los cachorros del high school” jajaj,-1,12.621511,4.533019
2402,515563,"El NagiReo con la canción de Shakira xD
Queda.",11,12.502672,5.4889865
2403,690537,Check out #Sha Funny 😘's @shakira video! #TikTok https://t.co/LIQbB2O4Ds,-1,0.8422903,8.821615
2404,579282,Shakira destrozando a Piqué en 3:38 minutos jajajaja,1,6.868214,2.5727282
2405,572656,"Vimos primero una tiraera de SHAKIRA que una de J BALVIN, BAD BUNNY, RAUW ALEJANDRO 🤣🤣🤣 estos niños ratas nos quieren vender el reemplazo del jefe con cualquier ganso ciego producto desechable capitalista sin talento, pero con intención..",-1,9.525856,5.969634
2406,714189,o henry cavill moscando e a shakira n pega q ranco https://t.co/dW8vNqZpHW https://t.co/BK3mLGmp2E,4,11.211247,4.819955
2407,547467,Mi head canon es que la persona buena a la que se refiere Shakira que tiene ese nombre es la @clarss____,-1,13.094506,2.72022
2408,516438,1h da amanhã e eu sabendo agr o babado da Shakira.,9,12.989798,6.4315987
2409,537592,a fila de DM de famoso gostoso querendo consolar a shakira deve estar pesadíssima,4,11.292603,4.3325663
2410,527067,Ya lo dijo Shakira “El tiempo tiene manos de cirujano”,-1,12.632326,2.9923596
2411,592818,"Quitando toda la polémica y el salseo ¿soy al único al que la canción de Shakira le parece un zurullo? El ritmo, la base… es que me parece horrible",-1,13.831325,5.500348
