text_id,doc,topic,x,y
1084431,Como está perdiendo tiempo el barsa tu,1,19.991035,1.1327128
1081468,Como que en RD es Real Madrid? si aquí casi todos son del Barsa por Messi. https://t.co/IfPbbV12qb,1,20.322723,4.078024
1084240,Ha ganado el barsa 😲😲,1,20.66922,0.5839539
1089595,"ESTÁ TODO PODRIDO EN LA ⁦@rfef⁩    Estrada Fernández, degradado tras su querella contra Enríquez Negreira #Barcagate
 https://t.co/1ULJ2AE6yH",0,16.807798,8.431371
1087203,"Acojonante que este Barsa nos haya marcado gol, es que somos penosos a veces defendiendo...",1,21.174427,2.1213815
1084692,De los partidos más malos que le recuerdo al Barsa vs el Madrid y va ganando 0 - 1,1,21.189077,3.447573
1083934,"Que el Madrid no se merecía ganar es verdad, pero que el Barsa tampoco y que ha hecho un partido de mierda también. Muchas cosas que trabajar y mejorar si queremos tener alguna opción en el partido de vuelta",1,21.42122,3.6075175
1088058,"#RealMadridBarcelona vaya equipito que saca el barsa, de la parte baja de la tabla.",1,19.766705,2.5370429
1086412,"Para el Barsa no existen las tarjetas, flipante",1,19.472616,1.2571896
1086647,Dios santo. Hoy le han hecho a Negreira el Bizum. Que putisima mierda está haciendo el árbitro.,0,15.662854,5.869558
1084859,"El barsa poniendo el autobús,esto es la polla ya",1,19.28328,0.4836574
1083746,"Pues enhorabuena al barsa, nos vemos a la vuelta !",1,20.348206,0.60481197
1081984,"En pleno caso Negreira...es la anécdota porque en España, la lucha ""selectiva"" contra la corrupción implica que como no hay coraje para erradicarla ni de las propias filas ideológicas/deportivas..pues hasta el siguiente escándalo mediático por tres díaa. https://t.co/KkF757y9H6",0,16.715359,7.1300426
1081540,Esto debe ser por lo del #Negreira ese ¿no? #Sevilla #madrid #arbitros @LaLiga #laliga https://t.co/abMaDYAnXO,0,17.0236,6.182981
1082953,el barsa pagara a los árbitros pero no me jodas el madrid tiene a ansu fati contratado de por vida,1,18.87763,3.6271985
1086180,Parece que los pagos de Negreira siguen en pie,0,14.54133,7.059519
1086852,negreira league,0,14.769487,4.739309
1087998,"There is demonstration outside the Santiago Bernabéu ahead of today's match regarding the Negreira Case. Fans are throwing banknotes with Joan Laporta's face on them, shouting 'corruption in the federation'. 

— @GuillerRai 

#ElClasico #FCB",0,17.952038,6.4611936
1084769,El Barsa está jugando con un 4-5-1 eh,1,20.561596,2.0261033
1081686,"👎 @WillySanchoM: ""Ya ni 'El Clásico' se le puede llamar""

❌ @JesusBengoechea: ""Para mí no tiene NINGÚN valor desde que salió la información del Caso Negreira""

📻Podcast https://t.co/Mxyez8HzHC

📹Vídeo https://t.co/3Qbn6IeBON https://t.co/Ze1PZIOTcW",0,15.604763,8.3264
1090113,"Hoy el Bernabéu,tiene que alzar la voz,para que se entere el mundo entero,quien son los estafadores del barsa",0,17.881907,6.4186006
1083663,"Upps, Negreira en acción 🤔🤔🤔 https://t.co/Q7u5eyg8Mw",0,13.244468,5.4293184
1083788,"Que favor le hizo Frankie de Jong al Barsa, simplemente no quiso irse y le hizo un favorazo al Barsa.",1,20.285341,1.7392361
1089040,"En la Rueda de Prensa han sido más duros con Estrada que con Negreira y el club q le estuvo pagando durante años “por sus servicios”, el FC MAFIALONA. 

La desverguenza de esta GENTUZA no tiene límites. 

#CasoNegreira #Barçagate #CTA #MedinaCatalejo",0,16.294464,7.89059
1082329,Poco se habla de que muy probablemente Osasuna jugará la Supercopa de España pase o no pase a la final. Ya que Madrid y Barsa son segundos en Liga y si no pasa Osasuna pasaría el Athletic a la final y la otra plaza la ocuparía Osasuna si no me equivoco🤭🤭,1,20.952335,4.2369857
1086942,visca barsa,1,18.69192,1.6366259
1083138,"Por favor mirad la alineación del barsa hoy y pensad que el Madrid no ha podido tirarle a puerta. Ancelotti debe ser cesado mañana mismo. Con todos los honores, eso si.",1,21.604578,3.1034338
1084135,Bueno. A dormir que mañana toca examen de conducir y bastante disgusto hoy perder contra el barsa,1,20.700079,0.545451
1087505,Negreira y sus cosas,0,14.068213,5.4731827
1083091,comerme el nabo los del barsa,1,19.53612,0.6478363
1081409,Negreira https://t.co/BGQMLZZnj4,-1,8.50596,5.800655
1080946,"#MichiClubSTV
""Nos"" deshicimos de él dijo el barsa, haciendo su salida épica tras tirar la rosa jajajajaja https://t.co/lFpNOxGdTV",1,19.788065,2.5001266
1085494,"El niño de Enriquez Negreira habrá llevado hoy también en coche al árbitro desde el hotel al Bernabeu, no?",0,15.417988,6.195508
1080894,"Super hilo de Maketo sobre el #SaldoArbitral el VARsa, el #barsagate #Negreira y la madre que los parió a todos. https://t.co/hY0GHPEToR",0,17.320738,7.332351
1082535,#futboltotal Te pasaste Candal! Definitivamente eres de lo último. Yo pensé que eras objetivo y que sabias de fútbol . Resulta que cuando el Barsa se defiende . Que lo hizo excelente . Es un baile!!!,1,21.1107,1.7706093
1080999,"#ChiringuitoTheBest
Ningun seguidor honesto del barsa puede hoy ser feliz . El lobo hace teatro",1,19.862934,1.4305638
1080986,"#ChiringuitoTheBest
Los corruptos tienden a corromper todo , el barsa , arbitros , premios FIFAS y periodistas a su servicio",0,16.918436,6.4966764
1085097,¿hasta ahora ? buen juego del madrid y la suerte para el barsa,1,21.49464,3.5647514
1086478,"El arbitraje es pésimo, tanto para Madrid como para el Barsa, árbitros así se deberían ir a la nevera un par de partidos",1,19.157734,3.859554
1085453,"La situazione del #Barcellona si fa ancora più seria 
https://t.co/iUUKOzdsl1",1,19.472036,2.7512918
1089753,"Estrada Fernández, fuera del VAR tras su querella contra Enríquez Negreira - https://t.co/iDLrHtbuvV https://t.co/76257glCCn #Sevilla #verano #restaurant #madrid",0,16.800266,8.213088
1089477,"Tebas no dice una palabra sobre el escandaloso caso #Negreira (presunta corrupción arbitral con el Barça) en un foro del #FinancialTimes
@FT
#FTFootball
Sólo arremete contra el @realmadrid
&gt;&gt;""No quiero que el Real Madrid compre lo que quiera con facilidad""
https://t.co/AlXsEduIsH",0,16.672909,6.555055
1084938,"la lógica de filosofía no la entiendo, pero desde luego que la lógica del partido del barsa menos",1,19.839848,1.222113
1089653,"Estrada Fernández, degradado tras su querella contra Enríquez Negreira
Vaya parece que asusta que alguien mueva el árbol, pueden caer nidos y hay muchos pájaros
Uffff
Denunciar al presunto delincuente sienta mal??
O hay miedo a algo?

https://t.co/sG48rLQAbb",0,16.748526,8.439693
1087288,"En serio que los del #barcagate ha terminado? Llevamos 25 minutos y ya nos han  robado un penalti y han sacado amarilla injusta a Vini. Quizás no sea Negreira,.pero será su cuñado #RealMadridBarcelona",0,16.49083,6.0224586
1085767,"que hijo de la grandisima puta es munuera montero, marca negreira. Esta noche tiene un ingreso en su cuenta bancaria. HIJO DE PUTA",0,14.748022,5.7078476
1088210,La alineación del Barsa está como para que lo goleen,1,20.94064,1.2447686
1088071,Eso dijo del verano pasado 😂😂 y el Barsa hizo 8 fichajes jajajaja https://t.co/nJIQakWeda,1,20.29008,2.9643838
1089354,"Medina Cantalejo: ""No hay una sola prueba que pueda ensuciar nuestro trabajo. Si alguien ha cometido un acto así, que lo pague. Sólo se ha hablado de un ex vicepresidente, de su hijo y del Barcelona. Nosotros queremos limpiar el nombre del arbitraje"".
https://t.co/Iga3Mt54lb",0,16.177055,8.387507
1082277,La casa de Negreira gracias a los pagos del Barça https://t.co/zZTNUv92gD,0,14.651918,7.26475
1084036,Que bonito el Barsa jugando al Cholismo ilustrado 🥺🥺🥺,1,20.221827,1.4629415
1085408,Negreira Boys #Barçagate https://t.co/MtRXxbJfXv,0,16.487953,6.0220847
1084330,Que tostón no he comentado más porque me he dormido el Madrid a puro centro y el barsa ultradefensivo,1,21.312164,3.4815834
1082760,Twitter vive en una realidad alternativa en la que el partido ha sido duper emocionante y el barsa no ha jugado como el Levante pero bueno oye que han ganado esa es la verdad bien por ellos,1,21.224174,3.720739
1086608,La única explicación que encuentro a los arbitrajes favorables al Barcelona es que dejaron de pagar a Negreira para pagar al nuevo en su puesto. La diferencia de criterio es abrumadora. Condiciona el partido. Pésimo arbitraje de Munuera.,0,16.313578,7.111269
1087611,Rivero no vale para la selección y sí para un real madrid - barsa?,1,20.5117,3.317112
1081208,"El Mundo dice que fuentes de la investigación indican que Enrique Negreira desconocería el paradero de su hijo. 
No se sabe dónde está, pero hasta hace tres días acompañaba a los árbitros al Camp Nou.",0,15.256626,6.2211103
1082920,como le explico a mi hermana de 5 años que el Madrid ha marcado dos goles pero el partido ha terminado 0-1 para el barsa,1,21.3017,3.5715232
1084846,El barsa compite mucho mejor en España que el Real Madrid... Un partido que solo tiene que ponerse detrás del balón porque el Madrid no genera nada arriba...,1,20.373127,3.6639118
1083720,La culpa es de negreira. https://t.co/G94tSDS0Yj,0,13.54738,5.5686994
1087752,Gana el barsa 1-4,1,20.798206,0.8849988
1085448,Negreira sigue haciendo de las suyas,0,14.514395,5.7221117
1087028,El tema de Negreira parece que sigue activo,0,14.174999,5.8557744
1082818,Copa del Rey: Sale Barsa con mínima ventaja del Santiago Bernabéu | Video #Noticias #Guadalajara #Jalisco,1,20.965237,3.2955372
1085443,"Vergüenza de arbitraje ,sigue Negreira",0,16.41432,8.755143
1089466,A ver si no solo era Negreira el que cobraba  https://t.co/lGX6nXDXHc,0,13.355088,5.518277
1081870,"Acuerdo histórico, 20.000 personas, estamos en Play Off y estamos en luchando por ascender.

@JoanLaportaFCB Espero que te haya quedado dinero suficiente para comprar más árbitros y palancas porque a los niños de Negreira se le viene una avalancha de ilusión encima. https://t.co/xC28U6AdHt",0,15.526837,5.1723037
1087954,"Alemany: ""We are the first ones who want the Negreira case to be cleared up."" https://t.co/s49u87ZMDL",0,15.595448,8.566729
1088185,Medina Cantalejo luce un Rolex de 30.000 € para negar la corrupción arbitral en el 'caso Negreira': https://t.co/YskD2Pr4eI,0,14.836376,9.520259
1088671,Estoy esperando a algún Madridista que me diga porque si el barsa pagaba para ganar ligas porque se las robaban.... https://t.co/7lE0PHQUz1,1,20.20487,3.799197
1081627,A lo mejor el Barsa pagaba a Negreira para que los árbitros ayudasen al Madrid.,1,18.764584,3.719449
1087951,El 9 del barsa es ferran torres JAJAJAJAJA,1,20.319956,3.138012
1088938,"🚨 Así fue la llegada de Florentino y Laporta a la comida de directivas

💥 El presidente del FC Barcelona no quiso hacer declaraciones sobre el 'caso Negreira'

🔗 https://t.co/u1Cj95ou1Z https://t.co/EfyIEEcAxU",0,17.009947,7.0098066
1089142,Medina cantalejo: “no tengo nada que decirle al señor negreira”,0,15.742086,7.793803
1083181,"Lo de los comentarios post partido de DIRECT TV es acojonante
Parece que el Madrid le dió un baño al barsa cuando cómo mucho 2 tiros y ninguna ocasión clara.
Vaya panda de SUBNORMALES macho
Ah, que su Madrid perdió por eso están llorando",1,20.79515,3.9189663
1083777,El barsa ganó a lo Atlético de Madrid 😅,1,20.722244,3.9048417
1089630,¡ASÍ PRESUMÍA NEGREIRA DE ASCENDER ÁRBITROS! ¡AUDIO DE 2018! /¿THE BEST ... https://t.co/RLcdhNth7s via @YouTube,0,15.99031,6.524037
1082401,"Me pregunto si será Medina Cantalejo el nuevo Enríquez Negreira?

Por que lo de Gavi acabando el partido hoy no se entiende de otro modo

#barcagate https://t.co/DBi6e9k9Or",0,15.893555,5.7787695
1084268,"Así es el espíritu del Barsa, su famoso ADN: Catenaccio. Ganar como sea, sin jugar bien. Dice poco de la liga española que este equipo sea líder en ella, y del Madrid hoy no haber podido hacer un gol a un conjunto tan triste y tan feo.",1,21.137114,3.6707318
1089387,El @CTARFEF está más puerco que NEGREIRA a la mierda los árbitros,0,15.701991,6.4398236
1087000,Negreira todo ok?,0,9.958076,5.690303
1083542,"Ancelotti vuelve a equivocarse en el planteamiento contra el Barsa

Ceballos cero minutos
Tiros desde fuera del area inexistentes cuando eran necesarios.
Hasta Asensio valdría

Quitar a Nacho porque si...
Meter a Tchuameni sabe dios para que

Carvajal lentisisimo

En fin horrible",1,21.658276,2.9283345
1084907,""" CAMAVINGA DE 3 LI Y VALVERDE A MEDULAR Y TRIDENTE ARRIBA VINI BENZEMA RODRYGO...  CON ÉSTE ESQUEMA BARSA TENDRÁ MÁS EL BALÓN... MIN 25",1,20.777187,2.8659956
1083577,"Partido malísimo del Madrid y muy bueno del Barsa (en defensa)

Mucha posesión pero hemos generado menos peligro que Toñito encarando a una fémina",1,21.527468,3.5003927
1083266,"Que apostamos a que el árbitro, de hoy, tmb ha sido comprado por el barsa? 🤣🤣",1,18.563545,3.3928626
1084270,"Que si Negreira,que si el arbitro…hemos hecho un mojon de partido…al final se ha chutado a puerta las mismas veces que el Barça.
UN MOJON DE PARTIDO",0,15.876282,5.635866
1084736,Jdr el barsa parece el atleti q ascooooo,1,19.882227,1.825271
1087394,Amarilla a Vini y así todo el rato con los Negreira Boys,0,16.349594,4.425539
1081611,"😱 Debido al caso de Enríquez Negreira con el Barcelona, la situación económica del club podría cambiar 

🔥 Algunos inversores que querían entrar en el proyecto a través de Goldman Sachs o JP Morgan, dan dejado en suspenso su participación 

https://t.co/VsI4kGyR6B",0,17.55082,7.1929092
1083000,que si que ganó el barsa que si,1,20.708576,0.6340559
1087981,Pvta FC. Negreira!!!,0,15.027533,4.6801405
1089091,"A mí la rueda de prensa de Medina Cantalejo por el caso Negreira, me ha recordado a la de Rubiales cuando Geri, mucho postureo, mucho victimismo, mucho dramatismo y cero soluciones.",0,15.691116,8.544802
1087768,Araujo de lateral derecho para parar a Vinicius. Menos mal que lo de jugar en relación al rival no iba con el ADN Barsa de Javi.,1,19.929308,2.3327734
1084416,Partidazo del Barsa. Masterclass defensiva.,1,20.88846,1.6438216
1087696,en la retransmision inglesa de DirecTv estan hablando de negreira,0,14.136311,5.4201
1085999,"El Madrid no le va a ganar ni un solo título este año a un Barsa que es malo pero con ganas eh, es para hacérselo mirar muy seriamente.",1,20.845213,3.9566078
1089439,"🚨Andreu Camps, secretario general de la @rfef:

▪️ “Hay un árbitro que no ha colaborado en la investigación interna sobre el 'Caso Enríquez Negreira"" 

▪️ “No ha respondido en ninguno de los dos plazos a la información solicitada por el @CTARFEF"" https://t.co/JgPQ5kPO8d",0,15.637472,9.019187
1085379,Definitivamente sigue Negreira,0,14.418785,5.449955
1083492,Esto se remonta fácil. Este barsa es peor que el elche.,1,19.42418,0.68322295
1083728,Que sensacion de ocasion perdida de ganar al Barsa,1,20.733858,0.90595293
1088684,"Una verdad a medias (manipulación). Es cierto que paraliza las diligencias de la fiscalía, pero simplemente porque ahora la investigación se impulsa dentro del procedimiento penal admitido a trámite donde participa el querellante y la propia fiscalía.

https://t.co/tK7Ee4r5GB",0,15.771433,8.91511
1089275,"En vez de este curso educativo, que parece propio de Negreira, era un buen momento para hacer un limpia total. https://t.co/E5t0svyvfQ",0,14.087297,5.5129266
1086560,"Una duda, el Barsa ya había dejado de pagarle a los árbitros o aún sigue con los pagos?? Porque telita con el de hoy 😡😡",1,18.560028,3.4512706
1088662,"🔴  Medina Cantalejo, responde al Caso Negreira: 👇🏼

💣 ""Si al Barça no le pitaban penaltis es porque para los árbitros de esos partidos no los había""

Que están dispuestos a colaborar.
Que tienen un rebelde dentro, al que han nombrado sin nombrar.

Huele a podrido, repugnante. https://t.co/8kJf1TGBki",0,16.304615,6.718098
1081599,"Vean los comentarios de estos enfermos. Por eso al final el jodido Fioren tenía razón en no meterse en lo de Negreira, la cosa va de ser antis del Madrid siempre. https://t.co/7r4Iva16Dq",0,17.229391,6.517098
1085666,1 madrid 3 barsa virgensita de guadalupe 🙏,1,20.142124,4.0518017
1084124,"El Barsa GANA al todopoderoso real de Madrid, en su casa, el equipo de europaleague, con 4 bajas importantes, y viniendo de perder en liga y la eliminación de UEFA.
DÓNDE ESTÁ EL MADRIS",1,20.744196,3.7252944
1084446,el barsa esta jugando con la camiseta del atletico,1,20.191698,3.2399883
1087454,que asco le tengo al barsa bro,1,19.605888,0.9218018
1087353,Gran partido de munuera Negreira @CTARFEF,0,15.336621,5.1047363
1086665,Q partidazo se está haciendo Negreira y solo llevamos 30 min,0,15.370445,5.1548758
1081663,"Tras Negreira, un nuevo caso salpica al Barcelona

#FCBarcelona #LaLiga

https://t.co/OVo0GSqUFg",0,17.006256,6.7343507
1086454,esta jugando el barsa de maravilla y se la pela,1,20.234732,1.299609
1089084,Que Negreira pasaba por alli!!!,0,14.42793,5.3516207
1082336,Los árbitros y Negreira no los dejaban tirara al marco https://t.co/w3QqQ6VVbu,0,15.916553,5.84895
1088633,Real 2 - 1 barsa. https://t.co/oRFgPyo4yl https://t.co/mGl05Yws1C,1,18.928541,0.7941038
1081248,"🗣️Edu García: ""Si Estrada Fernández no denuncia a Negreira, el CTA no da rueda de prensa mañana"" https://t.co/CBZ5mAOLIp",0,16.102942,8.22014
1081426,Mañana jugamos contra el Negreira,0,15.208035,4.791615
1081131,"Esta noche cuidado con el ADN que presume Xavi y su juego de posesión y triangulaciones, ya sabéis lo que dijo , no vale ganar si no juega bonito. Impresionante @MrAncelotti , tapar los centros de Erran torres ,y rapiña reconvertido en Neymar , de rematador el 10 del barsa. https://t.co/eh5TaJ0KcP",1,20.549578,2.7357743
1089453,"¿Este no será el árbitro que se ha querellado contra Negreira, verdad? No, no creo que sea este árbitro precisamente y que la casualidad de la vida haya considerado que sea la primera jornada que un específico de VAR no tenga designación. Yo creo que es mera casualidad. Seguro. https://t.co/sv1E1gxKnX",0,16.718006,8.082518
1085955,Negreira Enterprises patrocina este partido,0,15.121974,4.733312
1081174,La UEFA y la FIFA se plantean echar al FC Barcelona un año de las competiciones europeas por el caso Negreira https://t.co/Iq1QW55RkM,0,17.05568,7.057292
1086270,"Que Gavi no acabe el 80% de los partidos expulsado tendría que servir como prueba definitiva en el caso Enríquez Negreira.

El jugador más cerdo de las 5 grandes ligas.",0,15.882369,3.995704
1085986,"Nuevos dominados al Balón de Oro: Munuera, Tebas y Negreira.",0,15.50664,5.0698466
1082692,"Ancelotti vio el partido contra el atlético de madrid de este fin de semana pasado ? ,,,,, pues a repetido la misma mierda hoy jueves contra el barsa !! Y contra el Mallorca !!! Y contra el brasa dos veces más este año !!! Por que me tengo que fiar que va a cambiar algo ?",1,21.687214,2.938245
1082936,"Vinicius, Cagometro, Negreira, Debacle si perdemos, Victimistas, Excusa de las lesiones....😂😂",0,16.442402,5.0850625
1086473,El Barsa juega a NADAAAAA y el Madrid no sabe aprovechar esto PTM,1,20.977861,3.5641918
1087522,si gana el barsa me vuelvo havertz,1,20.6606,0.5212777
1081241,"Le hace gracia lo del “cagometro”, luego es el primero que entrevista a jugadores del barsa, y cuando van a elogiar a jugadores del Real Madrid, el habla más alto para que no se les escuche, antes te tenia asco, pero ahora.. pff https://t.co/j9nEiOHeIm",1,19.279701,4.16639
1083657,"Pudieras culpar al árbitro...si, que el Madrid no supo aprovechar el bajón del Barsa....también....no tienen sed de sangre...Queda la vuelta",1,21.310541,3.7244475
1087110,Anyin* goal lah aduh rmcf 0:1 barsa,1,20.720755,5.0771365
1081922,Yo soy el Barsa y cambiaba a Mirotic por Juancho. Voy abriendo paraguas ☂️,1,19.812065,2.6478965
1084757,"Carvajal 31 años
Nacho 33 años
Kroos 33 años
Benzema 35 años
Modric 37 años

Negreira de fondo…

19373820 centros a nadie…

Contra quien juega @PorcinosFC este finde @IbaiLlanos ???",0,15.448921,5.7307944
1089642,"Castigar al colegiado que no sigue la ”corriente“. Métodos del Villarato, con Negreira cómo uno de los protagonistas. Gracias por confirmar lo que todos pensábamos.",0,15.862121,6.499972
1089821,"Iban a salir más. Ya no va a salir ninguno. Si hablas, al carrer. Y ya no está Negreira... https://t.co/psHSaggMeH",0,14.18249,5.8778186
1085043,Entre raphina y Ferrán el barsa va con dos jugadores menos,1,20.476181,1.8689573
1089196,#Golazo CUÉNTAME COSAS NEGREIRA! CUÉNTAME https://t.co/f62nSGV2Sv,0,12.566672,5.173165
1083482,"Mañana, especial Negreira en toda la prensa española... 

Capítulo 155: ""Ligas a 200.000€""",0,15.372577,7.2067943
1081553,"Yo del Barça, estaría muy preocupado por la repercusión del caso Tito Berni.  Como el PSOE necesite un golpe de efecto para desviar la atención, imaginen la que se liaría si mañana deciden descender a Segunda al Barça por lo de Negreira, ya nadie hablaría del Tito Berni.",0,16.7155,6.8414826
1084607,Hoy podíamos darle un buen golpe al Barsa y al final nos lo estamos llevando nosotros. Somos expertos en dar vida a equipos que vienen de una mala racha.,1,20.998579,1.2503352
1082209,"Negreira es vicepresidente del comité y Rajoy es presidente del gobierno durante el escándalo, también gobierna el pp durante la mayor parte del tiempo, un partido con nombres como Fraga y Feijoó, gallegos.
Yo descendería al Celta de Vigo a segunda como solución de todo esto",0,17.447742,6.704934
1081499,MI pronostico para mañana el derbia gana el barsa 1-2 #siguemeytesigo,1,20.942253,0.6673213
1085978,"Este equipo me da vergüenza.

El Barsa con suplentes te está ganando fácil.",1,21.156782,1.5997216
1082993,"Esto es de traca y después ve cada una de las expulsiones del @RealBetis esta temporada… Después dicen que no hay corrupción… si alguien tenía duda porque el @realmadrid no firmó el documento en contra del escándalo Negreira, aquí lo tenéis más claro agua… https://t.co/lxE9HXT3Os",0,16.419754,7.2856393
1086372,"Madre mía el arbitraje, es flipante, siguen haciendo efecto los billetes a Negreira",0,16.382744,8.779741
1089488,"Casi todos los álbitros en activo, más sus jefes, El Medina y el Clos, están ahí por obra y gracia de un régimen surgido bajo la influencia y la podredumbre de Negreira, Negreirita y el FC Palankas. Cómo para pagar 120 eurazos al mes al Movistar y al Roures&amp;Tebas y lo suyo.",0,15.88316,6.85898
1089352,Negreira retiraba hasta 20.000 euros mensuales en metálico mientras cobraba del Barcelona https://t.co/32YAwkrBRm,0,13.920406,7.9011507
1083123,Real Mandril 0 vs FC Negreira 1,1,20.412882,5.5111084
1088274,Es completamente imposible que hoy ganemos al Barsa,1,21.032871,1.0475832
1086985,Parece que los favores de Negreira siguen vigentes.,0,14.234141,5.9533234
1085017,No hacemos ni cosquillas a la defensa del barsa,1,20.348785,1.2835492
1080972,Como te veo mal mi barsa querido https://t.co/o95iOErEZi,1,19.100002,0.91798234
1089723,Casualmente el que se ha querellado contra el caso Negreira JAJAJAJAJA asombra lo podrido que está el mundo del fútbol por detrás https://t.co/sbniPCZXzz,0,16.428545,7.3269773
1089353,"💣 MEDINA CANTALEJO, sobre el CASO NEGREIRA... 💣

⚖️ ""Yo soy árbitro y no soy un corrupto""

🚨 ""Hay un árbitro que no ha querido contribuir en la investigación"" https://t.co/sgcN3CNVZl",0,16.011591,8.654191
1087633,Que no hombre que nooooo que Negreira sólo repartía cartulinas,0,14.1504135,5.4739614
1090094,La copa es la competición del barsa. Ellos son los favoritos. Xavi ha intentado quitarse presión. Si fuese champions sería diferente. Pero la copa es la competicion del barsa.,1,20.68825,2.8209972
1084706,"Qué daño nos hace el oficialismo y la limpia que hay que hacer cuando se vaya Florentino.
El Madrid haciendo el peor partido de la temporada y seguimos hablando de Negreira. https://t.co/AqRhLcIHBU",0,17.265596,6.515605
1081546,"Se demuestra que el Barsa lleva AÑOS pagando al vicepresidente del Comité de Árbitros y aquí todo el mundo callado, pero luego salen queriendo parar la liga por un puto gol en fuera de juego.
#LaMejorLigaDelMundo https://t.co/OrwDhRR8c2",1,18.860788,3.4403555
1089446,¿Han reconocido que sabían desde 2021 la investigación a Negreira? JajsjajajjJJajjaj,0,15.310701,8.665403
1083967,"Pido por favor que no hablemos más de árbitros ,,, que no henos chateo ninguna vez entre los tres palos !!! Que no hay trabajo , no hay dirección táctica , no hay soluciones , meritocracia y falta de apuestas por la cantera ,, planos sin argumentos ,, qoe es un barsa de chiste !",0,16.463875,6.533082
1084696,"El barsa parece que lo dirige el cholo, jajaja colgados están",1,19.661144,1.0405571
1086693,Pensé que el Barça ya no le pagaba a Negreira,0,14.802999,6.9315853
1081001,El Lobo Carrasco celebrando más los títulos de Argentina y del Psg porque del barça solo puede celebrar el Juicio de Negreira y las eliminaciones de la europa league #ChiringuitoTheBest #ChiringuitodeMega,1,19.866928,3.3089023
1085889,"Pésima idea hacer la dichosa rueda de prensa del comité de árbitros justo antes del partido. Si los árbitros en España de por sí son malos, sumemos la presión de un Clásico y la presión generada por el famoso caso Negreira.#CopaDelRey",0,16.300386,7.0010586
1085256,Caso Negreira https://t.co/TMaPrKT5Sm,0,13.171722,5.440714
1088041,"🙌🏻 Manifestación en el Bernabéu por el 'Caso Negreira'

💸 Se están repartiendo estos billetes en los aledaños del estadio al grito de: ""Corrupción en la Federación""

📻 #PartidazoCOPE https://t.co/bBjsi0Uhq2",0,17.94956,6.452625
1081707,Que pex con los preparadores físicos de Barsa man!!? Like Really!? https://t.co/aHowMt0ABR,1,19.460415,0.92239875
1085759,El Barsa sin hacer nada se va al descanso 0-1 por un gol de rebotes y en propia puerta 🤦🏻,1,21.1603,1.890484
1088925,"Hasta que punto esta todo estudiado que el cara dura de Mediana Cantalejo justo habla el dia del clasico para que pase desapercibido el tema de la compra de arbitros del Barcelona… que asco de sociedad
Caso Negreira",0,16.536972,7.056996
1084214,"minuto 95:25 
eva: el barsa donde mete en la derecha o en la izquierda?",1,19.356926,0.53565055
1085318,#RealMadridBarça se sigue notando la mano de Negreira con el Barça. Vaya arbitraje 🤦🏻‍♀️,0,16.140667,6.3183227
1084925,"la gente con gavi en el mundial 💗💖🌷💐✨🌹❤️‍🩹💍❤️
la gente con gavi en el barsa 💀😒🤬😠😤👎🏼😡",0,15.897791,3.8451722
1085203,"Poner el autobús y jugar a pelotazos es muy ADN barsa eh, Javi?",1,19.64821,1.535731
1081009,"Pedrerol, sí. A los culés se os ve muy felices con el caso Negreira y con que Messi se haya ido al Psg. Que felices se os ve con vuestros éxitos en Europa. Por favor,  no intentéis engañar a mi padre @jpedrerol @alfredoduro1 #ChiringuitoTheBest #ChiringuitodeMega",0,16.877647,6.539638
1090140,Negreira retiraba hasta 20.000 euros mensuales en metálico mientras cobraba del Barcelona | Fútbol https://t.co/vWqtroE4fn,0,13.906671,7.9025784
1081351,"Es que ya no me extrañaría que el Barça saliese impune de los pagos a Negreira. Tráfico de órganos, pederastía, la prensa comprada, conflicto de intereses con Piqué y Roures a la cabeza… No sé. Esto es muy gordo, tienen que ir pa’lante por cojones. https://t.co/VZlwMDZnOX",0,16.742548,6.8718033
1083360,Podemos remontar en el Camp Negreira. Pero para eso hace falta un poco más de juego. Hoy no hemos jugado bien (arbitraje aparte).,0,15.248481,4.9143496
1084977,"El barsa parece el Atleti, linea de 5 defensas y solo un tío que pasa del centro del campo",1,20.3403,2.1146796
1085341,La defensa del Barsa es chunga,1,20.542353,1.5998851
1083175,Nos ha ganado en el bernabeu el peor barsa de la historia me quiero puto morir ahora mismo,1,21.25872,3.0321803
1089896,"Cómo voy tres veces al año, no tengo problemas con dar propina al barbero.

Pero sí me molesta que sugieran en las comidas rápidas  o Starbucks, también en los de reparto porque te cobran aparte el envío. Esto no lo digo por los trabajadores, sino porque el sistema se puso Barsa. https://t.co/txYI0XGOKl",1,18.331272,3.2745075
1083006,MUY MAL PARTIDO QUE NO SE HA ESTADO CON CONTUNDENCIA PARA MACHARCAR AL PALANCAS NEGREIRA F.C DICHO ESTO EL H.DP DE GAVI SE HA IDO DE ROSITAS DEBIO SER EXPULSADO POR DOS CODAZO UNO A CAMAVINGA Y OTRO A MILITAO SIGUE TODO IGUAL CORRUPCIÓN ARBITRAL MANDA 🥚🥚🥚 https://t.co/e4I63AcYKu,0,16.174547,5.1209664
1087305,Es gol legal del barsa no me jodas ....,1,20.409748,1.2872212
1086255,"Es vergonzoso ver la actitud de los jugadores y banquillos de un Barsa vs Madrid. Todo el tiempo protestando, fingiendo agresiones, encarándose con los rivales. Lo que podía ser un espectáculo deportivo, se convierte en una mierda.",1,20.076488,3.9681106
